log_PRICE,BEDS_capped,BATH_capped,log_PROPERTYSQFT,LATITUDE,LONGITUDE,distance_to_center_km,price_per_sqft,beds_per_bath,sqft_per_bed,broker_freq,TYPE_encoded,PRICE,neighborhood_encoded
14.077789434170906,8,4.0,8.057377488557991,40.6155667,-74.0869554,14.044062601746656,411.8783269961977,1.6,350.6666666666667,11,10,1299888,4
12.524530013005734,1,1.0,7.6894662343551055,40.7528774,-73.8211834,20.99143936108032,125.90376803615771,0.5,1092.103931,59,0,275000,0
13.968232503350668,1,1.0,6.704414354964107,40.711969,-73.9649468,4.557838676813952,1429.4478527607362,0.5,407.5,41,2,1165000,1
13.99699926803766,6,5.0,8.098946748943339,40.5159256,-74.2361135,33.61518257522954,364.4376899696049,1.0,470.0,1,10,1199000,4
13.45883704259595,6,2.0,8.024207485778577,40.852813,-73.9176871,18.37471096984998,229.28267278087128,2.0,436.14285714285717,47,10,700000,2
14.580978865220017,8,4.0,8.071218539969863,40.614446,-73.9795824,11.304247251271157,671.875,1.6,355.55555555555554,13,10,2150000,4
14.062371417145494,7,5.0,7.8083230503910555,40.688312,-73.856322,16.835142000196086,520.3252032520326,1.1666666666666667,307.5,59,10,1280000,1
12.20557752297723,1,1.0,7.6894662343551055,40.8260352,-73.9256625,15.411151587210837,91.52059356519246,0.5,1092.103931,93,0,199900,3
12.818554633046093,2,1.0,7.6894662343551055,40.753455,-73.8209077,21.035009171715846,168.93996511033527,1.0,728.0692873333334,68,0,369000,0
13.457407451830088,4,3.0,7.3727463664043285,40.6847504,-73.8027331,22.776435292305894,439.3463230672533,1.0,318.2,4,10,699000,1
15.26242977619469,3,2.0,7.783640596221253,40.725464,-73.9999212,1.5592584711093054,1770.8333333333333,1.0,600.0,93,0,4250000,0
13.623139877437296,2,2.0,7.6894662343551055,40.768457,-73.789417,24.821818296927667,377.71130410847314,0.6666666666666666,728.0692873333334,5,10,825000,0
12.703816069256568,2,1.0,6.731018100482083,40.6315346,-74.0856344,12.629489516101291,393.0704898446834,1.0,279.0,11,2,329000,4
13.697853639354802,2,2.0,7.327123292259293,40.6233188,-74.1259917,16.614773227231577,584.8684210526316,0.6666666666666666,506.6666666666667,9,10,889000,4
13.552847548877052,2,2.0,7.6894662343551055,40.6868333,-73.8309133,19.647195041013088,352.07271861747375,0.6666666666666666,728.0692873333334,1,10,769000,1
13.997832948091215,4,2.0,7.838737559599282,40.6042861,-74.0012526,12.056564468368508,473.18611987381706,1.3333333333333333,507.2,14,10,1200000,4
12.303657509006147,2,1.0,6.803505257608338,40.6481488,-74.0847983,11.313807926595496,245.0,1.0,300.0,3,0,220500,4
14.508158113732536,3,3.0,7.9157131993821155,40.6281691,-74.0297598,9.757220323094078,729.8284045271997,0.75,684.75,79,10,1999000,4
14.99416586199818,2,2.0,7.170888478512505,40.7199716,-73.9980266,1.1903783775388026,2500.0,0.6666666666666666,433.3333333333333,40,0,3250000,1
14.316286451937186,2,2.0,7.145196134997171,40.6866098,-73.9997131,2.98969734982288,1302.2888713496448,0.6666666666666666,422.3333333333333,40,2,1650000,1
13.863348840666827,4,4.0,7.845807502637805,40.5016233,-74.2417531,35.13200375445696,410.72826938136257,0.8,510.8,17,10,1049000,4
13.814310838588696,3,4.0,7.783640596221253,40.6175,-74.103996,15.173056891184704,416.1666666666667,0.6,600.0,11,7,998800,4
13.814310838588696,3,4.0,7.783640596221253,40.618648,-74.1019085,14.918267640274541,416.1666666666667,0.6,600.0,11,7,998800,4
14.962913328262083,3,2.0,7.577121930876679,40.6754035,-73.9742051,5.448521670511806,1613.7295081967213,1.0,488.0,1,5,3150000,1
13.651815643149092,1,1.0,7.6894662343551055,40.7802357,-73.9846328,7.852126874505495,388.69926931890143,0.5,1092.103931,30,0,849000,3
13.234800594042618,1,1.0,6.68586094706836,40.5751942,-73.9669983,15.875906224907478,699.375,0.5,400.0,4,0,559500,4
13.527829818844937,1,1.0,6.728628613084702,40.7643711,-73.9593578,7.718350640007277,898.2035928143713,0.5,417.5,110,0,750000,0
14.45736497045232,2,2.0,6.937314081223682,40.7193408,-73.9856438,2.3733163918208375,1846.45286686103,0.6666666666666666,343.0,110,2,1900000,1
14.038654909278163,2,2.0,7.091742115095153,40.6400234,-73.9676099,9.133238435052318,1040.7993338884264,0.6666666666666666,400.3333333333333,14,2,1250000,4
14.148405690083225,2,2.0,7.075808863978387,40.6787789,-73.9643728,5.967485353784935,1180.2030456852792,0.6666666666666666,394.0,456,2,1395000,1
12.19602736016897,1,1.0,7.6894662343551055,40.700309,-73.8535466,16.97903264782151,90.65071298603355,0.5,1092.103931,2,0,198000,1
13.337295708735022,3,2.0,7.244941546337007,40.5632116,-74.1002521,19.625398866303037,442.77714285714285,1.0,350.0,6,4,619888,4
14.213615983257593,6,2.3738608579684373,8.237743803890933,40.5395319,-74.1450877,24.662796916319902,393.9153439153439,1.7783780222676067,540.0,11,10,1489000,4
16.929025911619092,3,2.3738608579684373,9.113388845899733,40.7765613,-73.9633167,8.516939278810401,2479.3388429752067,0.8891890111338033,2268.75,62,12,65000000,0
14.282384921160133,3,3.0,7.254177846456518,40.6915139,-73.935444,8.180366533246074,1128.8039631988677,0.75,353.25,54,2,1595000,1
13.39239204133378,3,2.0,6.6895992691789665,40.6967268,-73.9074036,11.088671026081006,815.6911581569116,1.0,200.75,110,2,655000,1
13.976779556623864,2,2.0,7.017506142941256,40.6915139,-73.935444,8.180366533246074,1053.8116591928251,0.6666666666666666,371.6666666666667,54,2,1175000,1
14.873301199334291,8,2.3738608579684373,7.762596048540069,40.7832094,-73.7967588,24.505462580339156,1225.531914893617,2.371170696356809,261.1111111111111,59,10,2880000,3
13.589865129563993,3,4.0,7.67368812926773,40.5874844,-74.0701056,15.624419125257557,371.16279069767444,0.6,537.5,8,10,798000,4
14.337276715240233,3,2.3738608579684373,7.6894662343551055,40.7083434,-73.9081614,10.871345289057254,771.4467241488209,0.8891890111338033,546.0519655,3,8,1685000,1
16.929025911619092,3,4.0,8.41027590907016,40.764953,-73.977568,6.593357050894919,5008.904719501335,0.6,1123.0,44,2,31000000,0
14.751604309291395,3,2.3738608579684373,7.6894662343551055,40.5785288,-73.9655666,15.56519836783922,1167.471303608008,0.8891890111338033,546.0519655,3,8,2550000,4
11.813037464800539,3,2.3738608579684373,7.6894662343551055,40.8841699,-73.8388387,26.572978726090362,61.80730430865924,0.8891890111338033,546.0519655,1,8,119000,2
12.502470376049185,5,2.0,7.6894662343551055,40.6534433,-73.741373,30.103451092227292,123.15677673355063,1.6666666666666667,364.0346436666667,3,6,269000,1
14.316286451937186,2,2.0,6.97166860472579,40.7833546,-73.9499982,9.998723987839668,1549.2957746478874,0.6666666666666666,355.0,110,2,1650000,3
14.316286451937186,2,2.0,6.97166860472579,40.7833546,-73.9499982,9.998723987839668,1549.2957746478874,0.6666666666666666,355.0,110,2,1650000,3
16.376606423329896,5,4.0,8.11522197256233,40.7363219,-74.0018035,2.652157709885842,3872.6076555023924,1.0,557.3333333333334,456,12,12950000,0
15.564710586686562,3,2.0,7.707062655370473,40.736608,-73.9822819,3.7302757365323553,2586.5946918578497,1.0,555.75,17,2,5750000,0
12.429220196836383,5,2.0,7.6894662343551055,40.66911,-73.789339,24.53346222333386,114.45797094196156,1.6666666666666667,364.0346436666667,40,10,250000,1
13.76421831620775,6,2.3738608579684373,8.127109185346375,40.6499031,-73.7354706,30.82967327296882,280.73286052009456,1.7783780222676067,483.42857142857144,18,11,950000,4
13.279368835614243,3,2.0,7.00397413672268,40.5784263,-74.105437,18.555272169578217,531.8181818181819,1.0,275.0,2,7,585000,4
15.984564372619506,6,6.0,7.6894662343551055,40.6282935,-74.0379695,10.029018908082756,4006.0289829686544,0.8571428571428571,312.0296945714286,3,7,8750000,4
13.296318365198623,3,1.0,7.183111701743281,40.6239146,-73.9291226,13.044624869442005,452.1276595744681,1.5,329.0,2,7,595000,4
12.278397958261774,1,1.0,6.439350371100098,40.7267732,-74.002538,1.597921095222575,344.0,0.5,312.5,1,2,215000,0
13.76421831620775,1,1.0,6.432940092739179,40.7986579,-73.9679035,10.426275735645596,1529.790660225443,0.5,310.5,3,5,950000,3
12.657151449598695,3,1.0,7.360739903058278,40.6362368,-73.939679,11.243592467925906,199.74554707379136,1.5,393.0,40,7,314000,4
12.886643575525625,5,1.0,6.90875477931522,40.7700395,-73.9638872,7.887913583975995,395.0,2.5,166.66666666666666,93,2,395000,0
13.304686600863562,2,2.0,7.6894662343551055,40.8429545,-73.8249591,24.74976469681736,274.69913026070776,0.6666666666666666,728.0692873333334,8,10,600000,3
13.579789490265188,6,3.0,7.83241092718792,40.6105856,-74.1268175,17.56630740180631,313.4920634920635,1.5,360.0,47,10,790000,4
13.197472705176983,2,2.0,7.00397413672268,40.6170731,-74.0383836,11.217227970679884,490.0,0.6666666666666666,366.6666666666667,2,0,539000,4
14.07402202531625,4,2.0,7.59890045687141,40.8809873,-73.9224337,20.84622980346257,649.1228070175439,1.3333333333333333,399.0,20,0,1295000,2
12.409017571151187,3,1.0,7.6894662343551055,40.8690109,-73.8564445,24.004938340193448,112.16881152312233,1.5,546.0519655,40,7,245000,2
12.899222326086994,7,3.0,7.777373602657861,40.8969146,-73.8654984,25.70767801038411,167.71488469601678,1.75,298.125,1,7,400000,2
16.929025911619092,8,6.0,9.113388845899733,40.782238,-73.9846322,8.064299898904444,2479.3388429752067,1.1428571428571428,1008.3333333333334,110,7,55000000,3
12.54254845357358,1,1.0,6.90875477931522,40.6241766,-74.0216837,9.990052708365386,280.0,0.5,500.0,93,0,280000,4
13.70903942580019,3,2.0,7.273092595999522,40.5159004,-74.2314825,33.22810729696858,624.3055555555555,1.0,360.0,2,7,899000,4
14.639686439527019,2,2.0,7.244941546337007,40.7986579,-73.9679035,10.426275735645596,1628.5714285714287,0.6666666666666666,466.6666666666667,3,5,2280000,3
13.38318953651709,4,3.0,7.6894662343551055,40.6813429,-73.9981509,3.598793088765351,297.1328925653322,1.0,436.8415724,9,1,649000,1
13.513054553109397,6,4.0,7.6894662343551055,40.5877991,-73.9216187,16.740562359961785,338.33776210443835,1.2,312.0296945714286,18,11,739000,4
14.217637433703022,4,2.3738608579684373,8.006700845440367,40.5247627,-74.1681035,27.557428564772536,498.3333333333333,1.1855853481784044,600.0,2,7,1495000,4
15.18922639004183,5,2.0,8.16876982367527,40.6680619,-73.9748375,6.05189162598208,1119.6145124716554,1.6666666666666667,588.0,3,7,3950000,1
12.691583538230217,2,1.0,6.887552571664617,40.7897507,-73.9487257,10.647761812801056,331.97139938712974,1.0,326.3333333333333,8,2,325000,3
12.611537753638338,3,1.0,7.6894662343551055,40.7810583,-73.9808407,8.074962688271091,137.3491072984701,1.5,546.0519655,44,11,299999,3
14.80690913338268,6,5.0,8.459775920546287,40.8235127,-73.9467514,13.938214152157014,570.9745762711865,1.0,674.2857142857143,62,12,2695000,3
15.38412668421143,6,2.3738608579684373,8.28374674710613,40.6178184,-74.0151165,10.59140974167748,1212.733703890854,1.7783780222676067,565.4285714285714,35,11,4800000,4
13.450228680410094,3,3.0,7.215975002651466,40.5423126,-74.1555672,25.17432547409991,510.29411764705884,0.75,340.0,2,7,694000,4
13.44283543396941,4,2.0,7.954021087278037,40.8726182,-73.8651768,23.644050231960875,242.05481377371748,1.3333333333333333,569.2,20,7,688888,2
12.899222326086994,4,2.0,7.591357046698551,40.665357,-73.8770867,15.247649922558942,202.02020202020202,1.3333333333333333,396.0,40,7,400000,1
12.754196944209095,5,2.0,7.6894662343551055,40.6837891,-73.8381042,18.912599413666765,158.4098317836748,1.6666666666666667,364.0346436666667,40,10,346000,1
12.899222326086994,4,2.0,7.591357046698551,40.665357,-73.8770867,15.247649922558942,202.02020202020202,1.3333333333333333,396.0,40,7,400000,1
12.754196944209095,5,2.0,7.6894662343551055,40.6837891,-73.8381042,18.912599413666765,158.4098317836748,1.6666666666666667,364.0346436666667,40,10,346000,1
12.487488878546145,3,1.0,7.6894662343551055,40.67538,-73.7472571,29.01926068758067,121.32544919847925,1.5,546.0519655,40,7,265000,1
12.672949516558306,3,2.0,7.110696122978827,40.5604695,-74.1018925,19.979985442498965,260.62091503267976,1.0,306.0,68,7,319000,4
16.929025911619092,6,6.0,7.6894662343551055,40.772929,-73.9635462,8.170249818407946,10301.21738477654,0.8571428571428571,312.0296945714286,91,12,24800000,0
13.910821646859095,8,4.0,8.094683648698815,40.8307115,-73.9424229,14.869513546916316,335.77533577533575,1.6,364.0,47,7,1100000,3
12.6410997921206,6,2.0,7.6894662343551055,40.5980695,-73.7632649,29.801674004865443,141.4700520842645,2.0,312.0296945714286,40,10,309000,4
13.384729180332174,3,2.0,7.328437352895162,40.723245,-73.7293286,30.732402560002612,427.0696452036794,1.0,380.5,15,7,650000,0
13.591117476312084,4,2.0,7.588829878307813,40.5387812,-74.193378,28.384993626049525,404.55696202531647,1.3333333333333333,395.0,3,7,799000,4
12.464587201678082,3,2.0,6.993932975223189,40.8246371,-73.8072061,25.31835583981296,237.83287419651057,1.0,272.25,3,0,259000,3
13.993657580167481,4,4.0,7.902857191280582,40.5143019,-74.2044734,31.15783765455848,441.9378698224852,0.8,540.8,13,7,1195000,4
16.677711496036597,5,6.0,8.612503371220562,40.7143354,-74.0087443,0.34905283245368335,3182.396799418076,0.7142857142857143,916.5,54,2,17500000,1
12.149507585033072,2,2.0,6.874198495453294,40.6109595,-74.060351,12.813419339849963,195.65217391304347,0.6666666666666666,322.0,2,2,189000,4
13.539758373899955,3,2.0,7.0909098220799835,40.7881763,-73.7877051,25.634572238523017,632.5,1.0,300.0,3,2,759000,3
12.524530013005734,4,1.0,7.6894662343551055,40.6366859,-73.9488175,10.567290085128505,125.90376803615771,2.0,436.8415724,1,7,275000,4
13.120363378739663,1,1.0,6.447305862541213,40.7702318,-73.9610161,8.097648116561693,792.063492063492,0.5,315.0,456,2,499000,0
14.037854589747907,3,2.3738608579684373,7.6894662343551055,40.8822913,-73.9137305,21.420688258843967,571.83202282604,0.8891890111338033,546.0519655,20,7,1249000,2
11.813037464800539,2,1.0,6.55250788703459,40.8224987,-73.8111568,24.819778058037198,192.85714285714286,1.0,233.33333333333334,3,0,69900,3
13.955273369904273,8,6.0,8.614138397472717,40.755049,-73.9136386,11.273800784351286,208.78721859114015,1.1428571428571428,612.0,2,10,1150000,0
14.375069772870901,5,4.0,8.227108234348146,40.824015,-73.9502067,13.811214219003526,467.88770053475935,1.0,623.3333333333334,2,6,1749900,3
14.151268968443645,3,4.0,7.597897950521784,40.7566899,-73.72075,32.03535495687562,701.9568489714,0.6,498.25,13,0,1399000,0
13.38318953651709,3,2.0,7.075808863978387,40.7302938,-73.8059248,22.29307781402937,549.0693739424704,1.0,295.5,6,2,649000,0
13.120363378739663,5,2.0,7.473637108496206,40.8663864,-73.8878945,21.505857241235123,283.52272727272725,1.6666666666666667,293.3333333333333,2,7,499000,2
13.864301674514206,5,4.0,8.049746290952191,40.8176549,-73.8197053,23.72915861945372,335.2490421455939,1.0,522.0,4,10,1050000,3
15.424948670398354,8,6.0,8.768107539675803,40.7832598,-73.976047,8.498400688725235,778.2101167315175,1.1428571428571428,713.8888888888889,456,12,5000000,3
11.813037464800539,1,1.0,6.493753839851686,40.574451,-74.0929448,18.13749647872852,204.54545454545453,0.5,330.0,1,11,90000,4
16.929025911619092,8,6.0,9.113388845899733,40.7616,-73.9761913,6.3474130712833885,2479.3388429752067,1.1428571428571428,1008.3333333333334,110,7,56000000,0
13.384729180332174,3,2.3738608579684373,7.40184157874383,40.8454501,-73.8209766,25.27041406592428,396.8253968253968,0.8891890111338033,409.5,47,12,650000,3
13.122365377402328,4,3.0,7.492760300922379,40.7905714,-73.9753392,9.279278223611154,278.70680044593087,1.0,358.8,110,2,500000,3
12.765691290604371,2,1.0,6.19644412779452,40.5731273,-74.089182,18.04482732916787,714.2857142857143,1.0,163.33333333333334,1,7,350000,4
13.909912143303451,4,2.0,7.6894662343551055,40.5595612,-73.9147409,19.79735743130426,503.157240260863,1.3333333333333333,436.8415724,41,7,1099000,4
11.813037464800539,1,1.0,6.129050210060545,40.8423705,-73.9234444,17.053567485444475,294.7598253275109,0.5,229.0,3,0,90000,3
13.639967177343745,4,2.0,7.6894662343551055,40.6590909,-73.8451972,18.81841501474323,384.12095048122296,1.3333333333333333,436.8415724,6,7,839000,1
13.398480330934175,8,3.0,7.6894662343551055,40.688533,-73.796529,23.406788511641185,301.7112114030107,2.0,242.68976244444445,2,7,659000,1
13.398480330934175,8,3.0,7.6894662343551055,40.688533,-73.796529,23.406788511641185,301.7112114030107,2.0,242.68976244444445,2,7,659000,1
12.89921982609012,3,1.0,7.6894662343551055,40.5950021,-73.7577376,30.501896091586833,183.1322956752547,1.5,546.0519655,1,7,399999,4
12.429220196836383,3,1.0,7.6894662343551055,40.5997081,-73.9344974,14.85178326386621,114.45797094196156,1.5,546.0519655,9,2,250000,4
14.36939624590319,2,2.0,7.0326242610280065,40.7986579,-73.9679035,10.426275735645596,1537.1024734982332,0.6666666666666666,377.3333333333333,3,5,1740000,3
13.384729180332174,4,2.0,7.716460800176355,40.6968706,-73.7390395,29.685321342035635,289.6613190730838,1.3333333333333333,448.8,1,7,650000,1
13.968232503350668,3,4.0,8.160803920954665,40.5397292,-74.2155251,30.165517608202542,332.85714285714283,0.6,875.0,11,7,1165000,4
13.500664187489477,3,2.0,7.048386408721883,40.5302132,-74.1981906,29.42550464344705,634.695652173913,1.0,287.5,17,7,729900,4
14.446782866720884,3,4.0,8.055475141757274,40.5805262,-74.0061062,14.682396532254769,596.8253968253969,0.6,787.5,68,7,1880000,4
13.014780393893403,2,2.0,7.346010209913293,40.7577991,-73.7159564,32.580004970514295,289.864428663654,0.6666666666666666,516.3333333333334,13,0,449000,0
13.976779556623864,3,2.0,7.719129840906732,40.57372,-73.8577786,22.56136911153829,522.2222222222222,1.0,562.5,2,7,1175000,4
14.827111833279051,3,2.0,7.6894662343551055,40.7336687,-74.000518,2.3950162228313165,1259.037680361577,1.0,546.0519655,14,12,2750000,0
13.81049902116535,3,2.0,7.6894662343551055,40.657686,-73.8489131,18.478698836922785,455.542724349007,1.0,546.0519655,1,7,995000,1
14.508658238524095,3,2.0,7.601402334583733,40.7086444,-74.0161953,1.222074982830242,1000.0,1.0,500.0,456,2,2000000,1
16.52356082573315,8,6.0,7.6894662343551055,40.6948972,-73.9925741,2.483933582285939,6867.478256517694,1.1428571428571428,242.68976244444445,3,12,15000000,1
14.845130332288226,4,6.0,9.0280988119824,40.5861193,-74.1075476,18.02166780505266,336.0134405376215,0.5714285714285714,1666.6,79,7,2800000,4
14.77102238760702,5,4.0,8.014666370464942,40.7780417,-73.7739629,26.754844467895722,859.7883597883598,1.0,504.0,37,7,2600000,0
15.068273812173887,6,6.0,8.699681400989514,40.8229141,-73.9460622,13.916077962943715,583.3333333333334,0.8571428571428571,857.1428571428571,32,12,3500000,3
13.217675375388819,1,1.0,7.6894662343551055,40.7887084,-73.9700091,9.324944822034363,251.80753607231543,0.5,1092.103931,91,0,550000,3
13.552847548877052,3,4.0,7.6894662343551055,40.6291962,-74.1518654,18.661972272587374,352.07271861747375,0.6,546.0519655,7,11,769000,4
13.42246945133505,3,2.0,7.783640596221253,40.610206,-73.91065,15.54679779282074,281.25,1.0,600.0,9,7,675000,4
13.686541314323094,4,2.0,7.122059881629142,40.5273247,-74.1983282,29.658241077709228,710.016155088853,1.3333333333333333,247.6,4,7,879000,4
13.730920610582631,3,2.0,7.6894662343551055,40.760703,-73.880887,14.87066970089553,420.6962240116687,1.0,546.0519655,35,7,918888,0
14.690979711984754,4,2.0,7.545918151209323,40.6674938,-73.9832146,5.629162526799555,1268.4989429175475,1.3333333333333333,378.4,456,12,2400000,1
14.363632544508476,6,2.3738608579684373,8.014666370464942,40.765022,-73.7422005,29.849985250238817,572.0899470899471,1.7783780222676067,432.0,13,7,1730000,0
12.959846800844963,5,2.0,7.6894662343551055,40.8159966,-73.8881001,17.391941291253232,194.57855060133465,1.6666666666666667,364.0346436666667,40,10,425000,3
14.731801689838349,5,2.3738608579684373,7.280008252884188,40.7679673,-73.8246067,21.045248811505086,1724.1379310344828,1.4819816852230054,241.66666666666666,13,7,2500000,0
13.813509557297108,4,4.0,7.601402334583733,40.515251,-74.235145,33.58241454164324,499.0,0.8,400.0,27,7,998000,4
13.993657580167481,4,4.0,7.896924656268864,40.6296431,-74.1005274,13.974763064814145,444.5684523809524,0.8,537.6,13,7,1195000,4
14.31568020796969,3,2.0,7.627057417018934,40.6164182,-74.0142443,10.737447090338334,803.6062378167642,1.0,513.0,52,7,1649000,4
13.769467666582738,4,4.0,7.650168700845001,40.551184,-74.1840649,26.692405220922673,454.76190476190476,0.8,420.0,17,7,955000,4
13.76316513133229,6,3.0,7.6894662343551055,40.677393,-73.800094,23.1910152522842,434.4824576956861,1.5,312.0296945714286,1,10,949000,1
13.68767832281738,3,2.0,7.463936604468925,40.7668312,-73.7911175,24.594418907897893,504.8766494549627,1.0,435.75,37,7,880000,0
16.929025911619092,4,2.3738608579684373,9.113388845899733,40.7164224,-74.0101197,0.6089208479449811,2479.3388429752067,1.1855853481784044,1815.0,456,12,39995000,1
14.038654909278163,8,2.3738608579684373,7.6894662343551055,40.7600248,-73.9653546,6.916137595006115,572.2898547098077,2.371170696356809,242.68976244444445,62,12,1250000,0
13.710150042306449,3,2.0,7.487173694213739,40.5788586,-74.11209,18.966189916509933,504.48374439461884,1.0,446.0,13,4,899999,4
12.19602736016897,1,1.0,6.621405651764134,40.7127599,-73.83433,19.055370519861754,264.0,0.5,375.0,6,2,198000,1
13.215855541983634,5,3.0,6.208590026096629,40.8679701,-73.836565,25.50247143353345,1106.8548387096773,1.25,82.66666666666667,11,7,549000,2
13.900668468345392,3,4.0,7.186144304522325,40.6090909,-73.9762651,11.975527441236443,824.9151515151515,0.6,330.0,27,7,1088888,4
13.6967281480998,4,2.0,7.8961806086154915,40.8130775,-73.8063357,24.80084048823316,330.6031273268801,1.3333333333333333,537.2,2,7,888000,3
11.813037464800539,3,1.0,6.129050210060545,40.7120703,-73.9983258,0.8556783139946514,294.7598253275109,1.5,114.5,3,5,65000,1
14.187074114396758,3,2.0,7.6894662343551055,40.7697773,-73.9014478,13.21672820835939,663.8557736314932,1.0,546.0519655,14,7,1449999,0
